player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Jason Banks,4642,DI,1,ARZ,45,21,24,0,43.4,41.8,69.9,57.3,,1,1,0,0,0,0,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Keilen Dykes,4645,DI,2,ARZ,22,14,8,0,62.2,62.4,,59.1,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ali Highsmith,4646,LB,9,ARZ,86,3,31,52,43.4,53.1,28.4,68.8,43.1,1,0,0,1,0,6,2,3,4,0,10,7,70,10.0,72,25,1,0,0,122.9,0,0
Husain Abdullah,4652,S,5,MIN,40,4,5,31,69.7,60.0,30.3,75.2,64.9,1,1,0,0,0,1,0,2,1,0,2,2,46,23.0,15,26,1,0,1,158.3,0,0
Leger Douzable,4654,DI,11,STR,192,107,83,2,70.8,72.6,73.2,55.8,64.1,4,0,4,0,0,11,0,0,10,0,0,0,0,,0,,0,0,0,0.0,0,0
Erin Henderson,4656,LB,1,MIN,3,0,0,3,61.4,,,,60.9,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Eric Foster,4686,DI,16,IND,697,449,246,2,55.8,41.5,77.3,65.0,71.0,31,3,7,21,2,24,2,0,22,1,2,2,5,2.5,18,3,0,0,0,79.2,6,0
Jordan Senn,4690,LB,2,IND,78,7,10,61,56.4,43.9,77.3,54.2,62.4,0,0,0,0,0,2,2,0,1,0,6,6,53,8.8,40,23,0,0,0,103.5,0,0
Jamie Silva,4691,S,9,IND,110,2,63,45,69.3,65.7,73.3,53.3,67.5,0,0,0,0,0,10,2,2,3,0,4,3,15,5.0,12,8,0,0,1,80.2,0,0
David Hawthorne,4693,LB,15,SEA,868,74,356,438,80.6,84.3,80.2,64.1,69.0,10,3,4,3,0,92,10,10,49,1,50,40,439,11.0,239,42,1,3,1,84.9,1,1
Titus Brown,4695,ED,1,CLV,1,1,0,0,59.9,,,59.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ropati Pitoitua,4707,ED,8,NYJ,48,25,23,0,55.0,49.0,69.5,64.2,,3,0,0,3,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Derek Lokey,4722,DI,2,KC,16,8,8,0,48.5,52.1,,54.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Steve Octavien,4725,ED,5,DAL,18,13,3,2,47.4,56.0,68.1,51.7,61.1,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Bell,4733,CB,3,GB,30,0,3,27,56.2,61.5,76.8,,54.7,0,0,0,0,0,3,0,0,1,0,2,1,19,19.0,0,19,1,0,0,122.9,1,0
Brian Schaefering,4753,DI,5,CLV,119,59,60,0,60.5,61.4,74.5,56.8,,3,1,0,2,0,8,1,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Maurice Leggett,4756,CB,7,KC,200,8,56,136,39.4,58.9,27.3,66.7,36.8,1,0,0,1,1,13,1,5,2,0,26,17,377,22.2,192,64,3,0,4,147.1,1,1
Anthony Toribio,4759,DI,1,GB,1,1,0,0,60.0,,,60.0,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Wallace Gilberry,4763,DI,15,KC,278,162,115,1,56.9,50.6,66.2,61.6,59.8,15,6,4,5,0,16,0,1,14,0,0,0,0,,0,,0,0,0,0.0,2,0
David Roach,4773,S,7,STR,104,5,19,80,44.1,53.6,84.7,45.7,49.3,0,0,0,0,0,7,0,0,0,0,4,4,78,19.5,10,26,0,0,0,118.8,0,0
Jameel McClain,4788,LB,16,BLT,156,23,75,58,78.2,81.1,85.9,53.9,70.3,3,0,0,3,0,13,6,0,8,0,7,6,39,6.5,31,15,1,0,0,129.5,0,0
Jesse Nading,4796,ED,1,HST,2,2,0,0,57.8,,,57.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brian Witherspoon,4815,CB,1,JAX,5,0,0,5,65.1,,,,64.9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Brock,4817,S,1,ATL,5,0,2,3,61.4,60.0,,,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kyries Hebert,4846,S,3,CIN,45,0,36,9,75.9,77.9,85.8,,63.7,0,0,0,0,0,8,0,0,6,0,2,1,3,3.0,3,3,0,0,0,56.3,0,0
Cameron Wake,4907,ED,14,MIA,163,135,27,1,93.2,65.4,75.2,92.1,70.9,33,7,6,20,1,4,0,1,9,1,0,0,0,,0,,0,0,0,0.0,1,0
Kenny Onatolu,4918,LB,1,MIN,9,0,0,9,64.8,,73.3,,64.4,0,0,0,0,0,1,0,0,1,0,3,2,17,8.5,20,15,0,0,0,81.3,0,0
Tyson Jackson,4926,DI,16,KC,688,290,397,1,29.5,28.5,77.0,47.4,59.3,8,0,1,7,2,22,4,0,11,0,0,0,0,,0,,0,0,0,0.0,2,0
Aaron Curry,4927,LB,14,SEA,719,98,306,315,49.5,54.4,66.6,90.2,38.8,18,2,10,6,0,51,4,6,35,3,57,51,491,9.6,367,36,6,0,3,137.6,7,1
B.J. Raji,4932,DI,14,GB,348,201,145,2,52.6,62.5,51.3,51.6,37.2,6,1,0,5,1,17,3,2,15,0,1,1,14,14.0,12,14,0,0,0,118.8,1,0
Aaron Maybin,4934,ED,16,BUF,226,130,93,3,45.9,45.1,45.0,50.0,74.7,4,0,1,3,0,10,2,2,8,0,0,0,0,,0,,0,0,0,0.0,1,0
Brian Orakpo,4936,LB,16,WAS,903,349,378,176,57.5,48.0,66.2,75.2,46.1,39,12,9,18,1,29,7,5,28,1,19,13,163,12.5,118,35,1,0,0,112.4,3,0
Malcolm Jenkins,4937,CB,12,NO,473,9,173,291,50.6,58.7,71.1,62.4,48.7,2,0,2,0,0,40,5,4,6,0,59,40,593,14.8,236,64,2,1,4,104.7,4,2
Brian Cushing,4938,LB,16,HST,993,130,373,490,73.6,66.1,82.9,81.4,74.7,25,6,8,11,2,78,22,8,47,1,75,52,447,8.6,326,62,0,4,4,62.5,5,0
Larry English,4939,ED,16,SD,535,284,197,54,42.9,37.8,67.9,59.0,48.1,25,2,9,14,1,18,3,1,9,1,5,4,45,11.3,19,18,0,0,0,104.2,3,1
Robert Ayers,4941,ED,15,DEN,419,253,92,74,64.4,69.7,68.0,57.0,70.6,22,0,5,17,1,17,0,2,11,0,9,6,48,8.0,46,12,0,0,0,79.9,1,0
Peria Jerry,4947,DI,2,ATL,71,36,35,0,44.2,33.0,67.3,68.5,,3,0,2,1,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Vontae Davis,4948,CB,16,MIA,696,1,306,389,73.0,72.9,50.9,75.9,70.6,1,0,0,1,0,45,2,6,18,0,77,49,893,18.2,275,71,7,4,9,112.1,5,1
Clay Matthews,4949,ED,16,GB,834,387,270,177,76.6,73.1,74.3,74.0,65.6,49,10,14,25,0,28,7,6,30,2,14,8,87,10.9,-7,24,1,0,3,99.4,2,0
Ziggy Hood,4955,DI,15,PIT,221,150,66,5,58.8,54.6,73.3,59.7,60.7,10,1,3,6,1,5,2,1,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Louis Delmas,4956,S,15,DET,925,23,381,521,72.8,77.6,67.6,90.1,67.0,8,1,3,4,0,67,17,13,22,0,34,21,292,13.9,158,57,4,2,1,104.0,5,0
Patrick Chung,4957,S,10,NE,190,6,59,125,73.7,78.5,89.4,92.3,63.7,2,2,0,0,0,13,0,0,4,0,8,3,33,11.0,7,12,0,1,0,10.9,1,0
James Laurinaitis,4958,LB,16,STR,1043,73,490,480,66.6,66.6,90.5,62.9,62.1,10,2,4,4,0,100,5,5,48,1,41,33,345,10.5,209,27,1,2,2,89.5,2,0
Alphonso Smith,4960,CB,13,DEN,147,9,27,111,61.2,65.4,26.0,63.7,59.4,2,0,1,1,0,7,0,6,4,0,17,12,151,12.6,70,30,1,0,2,117.5,0,0
Rey Maualuga,4961,LB,15,CIN,468,47,248,173,67.8,72.3,72.1,72.6,54.0,2,1,0,1,0,43,8,6,32,2,28,22,198,9.0,145,29,2,0,1,119.9,0,0
Ron Brace,4963,DI,6,NE,51,14,37,0,43.3,50.8,73.9,54.8,,0,0,0,0,0,6,0,0,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Darius Butler,4964,CB,13,NE,490,0,184,306,57.9,61.7,68.7,74.8,55.9,1,0,1,0,0,32,2,3,4,0,65,36,433,12.0,95,33,2,3,3,67.0,3,0
Jairus Byrd,4965,S,14,BUF,650,0,298,352,66.1,60.9,70.4,,67.9,0,0,0,0,0,30,4,4,1,0,18,6,124,20.7,29,28,1,9,1,37.5,1,0
Everette Brown,4966,ED,15,CAR,388,265,117,6,61.9,46.1,59.1,63.3,71.8,23,3,7,13,2,13,3,2,13,2,0,0,0,,0,,0,0,0,0.0,1,0
Clint Sintim,4968,LB,9,NYG,130,51,59,20,64.1,68.8,81.8,51.7,66.6,2,1,1,0,0,8,2,0,5,0,1,1,7,7.0,5,7,0,0,0,95.8,0,0
Connor Barwin,4969,ED,16,HST,358,237,74,47,55.5,50.2,43.0,61.5,62.1,16,5,4,7,3,8,1,2,9,0,2,2,19,9.5,14,12,0,0,0,106.3,3,1
Mike Mitchell,4970,S,12,OAK,207,20,82,105,83.1,91.8,66.8,91.4,57.6,9,1,3,5,0,9,3,3,7,0,6,3,65,21.7,7,39,1,0,0,128.5,0,0
Darcel McBath,4971,S,9,DEN,127,1,54,72,83.3,69.7,75.7,60.8,78.5,0,0,0,0,0,14,0,1,4,0,5,2,15,7.5,11,8,0,2,1,8.3,0,0
David Veikune,4975,LB,1,CLV,16,1,10,5,68.9,65.4,,59.2,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Fili Moala,4979,DI,9,IND,184,66,118,0,40.9,38.4,72.0,56.2,,2,0,0,2,0,6,1,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Paul Kruger,4980,ED,9,BLT,174,99,58,17,68.8,63.9,74.3,57.5,75.0,5,0,1,4,2,4,3,0,1,0,3,1,13,13.0,4,13,0,1,0,8.3,1,0
Sherrod Martin,4982,S,6,CAR,296,0,119,177,54.2,57.7,28.9,,54.1,0,0,0,0,0,14,1,7,3,0,7,3,80,26.7,27,45,0,3,0,45.8,0,0
Sean Smith,4984,CB,16,MIA,897,0,363,534,71.7,75.8,52.5,,69.0,0,0,0,0,0,35,3,8,7,0,67,37,698,18.9,268,81,4,0,10,111.4,2,0
Sen'Derrick Marks,4985,DI,9,TEN,188,104,84,0,54.2,43.4,70.5,62.1,67.2,6,1,4,1,1,3,0,1,4,0,0,0,0,,0,,0,0,0,0.0,1,1
Bradley Fletcher,4989,CB,7,STR,244,0,110,134,62.8,89.5,87.8,,54.9,0,0,0,0,0,23,0,0,7,0,18,12,228,19.0,71,47,1,0,1,128.2,1,1
Alex Magee,4990,DI,15,KC,195,129,66,0,57.5,57.4,47.6,57.1,59.9,10,2,3,5,0,3,1,3,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Jarron Gilbert,4991,DI,4,CHI,35,21,14,0,37.9,39.3,67.3,51.5,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Michael Johnson,4993,ED,16,CIN,354,264,53,37,59.7,62.1,76.1,56.9,60.9,17,3,3,11,5,7,1,0,6,0,6,6,61,10.2,30,15,1,0,0,148.6,0,0
Matt Shaughnessy,4994,ED,16,OAK,394,153,235,6,71.2,66.0,77.6,66.0,63.8,13,4,1,8,0,20,5,0,18,0,0,0,0,,0,,0,0,0,0.0,0,0
Terrance Knighton,4995,DI,16,JAX,649,308,330,11,66.9,75.2,73.2,52.9,54.7,7,1,0,6,1,34,5,2,29,1,3,3,19,6.3,22,10,0,0,0,93.1,2,0
Derek Cox,4996,CB,16,JAX,968,8,420,540,49.1,70.1,60.0,48.7,45.3,0,0,0,0,1,63,8,11,14,0,113,73,884,12.1,317,39,6,4,7,91.5,3,1
DeAndre Levy,4999,LB,16,DET,682,49,323,310,44.3,56.7,50.7,68.8,29.9,9,0,2,7,0,62,8,14,36,0,49,38,422,11.1,261,31,4,1,2,121.3,0,0
Kevin Barnes,5003,CB,2,WAS,23,1,8,14,67.0,61.5,75.4,58.5,67.8,0,0,0,0,0,2,0,0,1,0,1,1,6,6.0,0,6,0,0,0,91.7,0,0
Roy Miller,5004,DI,15,TB,463,187,275,1,52.2,49.1,77.5,61.3,59.5,8,2,4,2,0,26,4,0,19,0,0,0,0,,0,,0,0,0,0.0,1,0
Asher Allen,5009,CB,8,MIN,185,9,36,140,63.1,82.1,70.9,59.8,59.4,1,1,0,0,0,23,0,2,9,1,20,18,139,7.7,54,20,0,1,0,74.8,1,0
Lardarius Webb,5011,CB,9,BLT,363,20,154,189,81.3,87.8,68.2,58.7,78.4,4,1,0,3,0,28,0,3,14,0,30,19,146,7.7,63,22,0,0,3,75.1,1,0
Chris Owens,5013,CB,6,ATL,326,1,130,195,62.8,79.9,75.5,53.4,59.1,0,0,0,0,0,18,3,0,8,0,25,14,241,17.2,77,65,2,2,0,82.3,0,0
Jerraud Powers,5015,CB,12,IND,785,10,288,487,65.6,78.1,68.8,42.0,62.5,0,0,0,0,0,54,7,6,12,1,77,46,445,9.7,180,45,1,1,6,74.9,0,0
Ryan Mouton,5017,CB,4,TEN,172,9,68,95,64.4,65.5,36.4,40.6,66.5,0,0,0,0,0,8,0,3,3,0,14,11,91,8.3,61,33,3,0,0,133.3,0,0
Rashad Johnson,5018,S,8,ARZ,192,3,53,136,46.9,64.9,42.5,56.3,46.0,0,0,0,0,0,14,0,4,5,0,9,7,98,14.0,24,21,1,0,0,149.1,0,0
Donald Washington,5025,CB,3,KC,21,1,5,15,38.8,60.2,76.6,57.9,46.0,0,0,0,0,0,3,0,0,1,0,5,2,28,14.0,11,18,0,0,0,58.8,1,0
Darell Scott,5026,DI,11,STR,277,115,162,0,70.4,70.6,75.0,60.3,62.8,3,0,0,3,0,16,2,0,13,0,0,0,0,,0,,0,0,0,0.0,1,0
Kaluka Maiava,5027,LB,11,CLV,461,44,183,234,39.4,53.9,82.6,61.1,35.3,5,3,1,1,0,27,5,2,13,0,31,22,349,15.9,221,71,2,0,1,129.6,1,0
Victor Butler,5033,ED,14,DAL,110,67,33,10,68.7,63.9,75.0,65.4,63.2,4,3,0,1,0,3,1,0,5,1,2,1,1,1.0,6,1,0,0,0,56.3,0,0
Glover Quin,5035,CB,15,HST,741,4,237,500,59.0,73.7,72.2,48.5,55.4,0,0,0,0,0,56,9,7,20,0,81,52,604,11.6,253,27,1,0,9,90.8,3,0
Vaughn Martin,5036,DI,10,SD,157,91,66,0,53.1,52.0,71.0,55.7,,4,0,1,3,0,3,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
David Bruton,5037,S,2,DEN,75,1,37,37,84.5,74.4,83.0,59.2,77.5,0,0,0,0,0,4,1,0,2,0,0,0,0,,0,,0,0,1,0.0,0,0
Sammie Lee Hill,5038,DI,13,DET,551,270,279,2,40.0,37.5,65.5,56.3,59.1,11,0,3,8,0,19,2,1,14,0,0,0,0,,0,,0,0,0,0.0,3,0
Kyle Moore,5040,ED,8,TB,189,99,88,2,60.6,61.7,74.0,53.3,64.1,3,0,0,3,1,9,1,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Lawrence Sidbury,5049,ED,12,ATL,104,64,32,8,39.8,36.5,27.9,51.8,63.5,2,1,1,0,0,3,0,1,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Gerald McRath,5054,LB,11,TEN,291,12,136,143,47.4,43.5,81.1,52.2,56.5,0,0,0,0,0,24,6,1,12,0,28,22,187,8.5,140,32,0,1,0,79.6,1,0
Greg Toler,5055,CB,3,ARZ,63,0,29,34,73.7,69.6,80.8,,73.0,0,0,0,0,0,8,0,0,1,0,11,7,46,6.6,5,11,1,1,0,65.0,0,0
William Middleton,5062,CB,7,JAX,107,5,37,65,60.3,59.5,65.2,47.5,61.8,0,0,0,0,0,7,0,1,2,0,12,11,113,10.3,58,23,1,0,0,133.7,0,0
DeAngelo Smith,5067,CB,4,DET,69,6,9,54,52.1,82.3,81.1,44.9,49.7,0,0,0,0,0,9,1,0,3,0,10,8,83,10.4,78,23,0,0,1,101.3,0,0
Scott McKillop,5070,LB,4,SF,34,3,20,11,59.0,56.3,78.2,54.1,65.0,0,0,0,0,0,4,0,0,3,0,1,1,15,15.0,3,15,0,0,0,118.8,0,0
Nic Harris,5071,LB,7,BUF,172,5,97,70,61.3,60.3,79.0,71.2,59.1,2,0,0,2,0,20,2,2,10,0,9,7,71,10.1,46,36,0,0,0,99.5,0,0
Jasper Brinkley,5074,LB,8,MIN,178,15,89,74,37.1,58.6,36.0,59.7,29.5,3,0,0,3,0,20,0,6,14,1,13,10,77,7.7,34,24,2,0,0,130.4,1,0
Macho Harris,5081,S,14,PHI,633,49,221,363,59.9,65.6,86.6,45.6,60.3,5,0,1,4,0,34,3,2,12,0,24,18,220,12.2,117,30,2,0,1,130.6,3,0
Cody Glenn,5082,FB,1,IND,25,2,16,7,55.5,62.1,77.9,57.1,50.8,0,0,0,0,0,2,2,0,1,0,1,1,15,15.0,12,15,0,0,0,118.8,0,0
Chris Clemons,5089,S,5,MIA,88,0,41,47,33.7,51.6,41.2,,37.6,0,0,0,0,0,5,0,2,1,0,6,3,73,24.3,10,54,1,0,0,134.0,0,0
Michael Hamlin,5090,S,3,DAL,9,0,6,3,69.4,66.4,76.7,,60.5,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Joe Burnett,5092,CB,3,PIT,41,1,8,32,36.1,70.7,76.6,56.9,31.8,0,0,0,0,0,3,0,0,1,0,10,4,59,14.8,16,24,1,0,0,93.3,0,0
Morgan Trent,5103,CB,16,CIN,396,20,85,291,66.5,62.8,65.6,79.9,63.5,6,1,4,1,0,19,1,2,7,0,40,24,263,11.0,77,29,1,0,3,87.8,2,1
Jarius Wynn,5106,DI,10,GB,69,46,22,1,53.2,61.5,71.4,49.1,60.0,0,0,0,0,0,4,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Cary Harris,5107,CB,1,BUF,52,0,15,37,72.0,61.9,80.1,,68.7,0,0,0,0,0,2,1,0,0,0,2,1,15,15.0,0,15,0,2,0,35.4,0,0
Brandon Underwood,5111,CB,6,GB,48,1,5,42,73.9,60.0,78.9,75.9,76.1,1,0,0,1,0,5,0,0,3,0,7,4,3,0.8,4,7,0,0,0,62.2,1,0
Brice McCain,5112,CB,14,HST,209,0,63,146,48.9,29.3,50.0,,55.5,0,0,0,0,0,11,0,2,2,0,29,18,203,11.3,77,30,3,1,2,103.1,2,0
Kevin Ellison,5113,S,13,SD,404,23,204,177,64.9,72.4,65.7,66.5,57.2,5,1,1,3,0,41,5,8,18,0,22,14,105,7.5,35,26,1,0,2,90.2,2,0
Al Afalava,5114,S,13,CHI,814,29,347,438,50.7,50.4,72.4,80.2,47.8,6,2,2,2,1,42,7,8,16,1,29,20,286,14.3,148,48,2,0,3,123.6,2,0
Coye Francies,5115,CB,2,CLV,15,0,10,5,40.5,39.3,75.1,,49.8,0,0,0,0,0,1,1,0,0,0,2,1,16,16.0,16,16,0,0,0,77.1,0,0
Jason McCourty,5127,CB,6,TEN,266,2,107,157,60.4,65.7,76.4,49.7,59.2,0,0,0,0,0,19,1,1,7,1,22,19,247,13.0,119,48,2,0,0,143.8,0,0
Will Davis,5128,ED,6,ARZ,114,58,44,12,66.5,63.6,76.8,58.4,73.4,6,2,1,3,0,6,1,0,6,0,1,1,5,5.0,6,5,0,0,0,87.5,0,0
Ra'Shon Harris,5129,ED,2,CAR,23,10,13,0,35.1,37.2,,55.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Myron Pryor,5131,DI,13,NE,259,161,98,0,61.0,56.9,74.2,58.7,63.3,8,0,4,4,1,9,1,0,5,1,1,1,-15,-15.0,-5,-15,0,0,0,79.2,0,0
Vance Walker,5134,DI,10,ATL,241,115,126,0,47.2,35.0,73.0,66.1,62.7,6,0,0,6,2,5,4,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Captain Munnerlyn,5140,CB,15,CAR,422,0,98,324,56.6,46.6,68.1,,58.6,0,0,0,0,0,36,3,4,13,1,44,31,344,11.1,129,27,1,0,0,100.9,7,1
Brad Jones,5142,ED,8,GB,342,178,104,60,67.2,70.6,63.1,63.1,57.0,18,4,5,9,0,15,3,2,12,0,5,5,49,9.8,20,16,0,0,0,107.5,0,0
Curtis Taylor,5143,S,1,SF,10,0,0,10,50.4,,23.8,,52.9,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ellis Lankster,5144,CB,2,BUF,26,0,9,17,65.6,72.0,29.5,,61.7,0,0,0,0,0,2,0,1,1,0,2,1,17,17.0,2,17,0,0,1,79.2,0,0
Moise Fokou,5154,LB,9,PHI,178,27,106,45,53.2,72.3,56.4,49.0,44.3,1,0,0,1,0,20,4,4,10,0,11,9,75,8.3,40,26,0,0,1,95.1,3,0
Jamarca Sanford,5155,S,7,MIN,118,1,43,74,66.7,64.6,75.5,58.3,64.6,0,0,0,0,0,11,2,1,2,0,5,3,33,11.0,12,21,0,0,0,79.6,0,0
Zack Follett,5159,LB,2,DET,23,5,15,3,41.2,71.9,73.3,65.1,26.8,1,0,0,1,0,2,0,0,2,0,1,1,1,1.0,0,1,1,0,0,118.8,0,0
Ricky Jean Francois,5168,DI,1,SF,2,2,0,0,59.0,,,58.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Nick Reed,5171,ED,14,SEA,169,109,51,9,78.2,72.9,75.0,61.9,77.7,7,1,2,4,2,7,2,0,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Baker,5188,DI,1,DEN,3,1,2,0,59.6,60.0,,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tony Carter,5191,CB,2,DEN,54,0,15,39,51.7,46.9,26.4,,53.3,0,0,0,0,0,1,0,1,0,0,5,3,24,8.0,13,12,1,0,1,111.7,1,0
D.J. Johnson,5194,CB,2,NYG,47,0,20,27,41.8,74.6,76.8,,34.0,0,0,0,0,0,3,0,0,1,0,4,2,54,27.0,10,50,1,0,0,135.4,0,0
Desmond Bryant,5204,DI,16,OAK,295,94,201,0,46.9,48.8,67.4,51.9,,1,0,0,1,0,27,1,2,16,1,0,0,0,,0,,0,0,0,0.0,1,0
Antonio Dixon,5211,DI,16,PHI,226,115,109,2,64.6,64.4,74.3,58.9,59.0,6,1,0,5,0,12,1,1,8,0,0,0,0,,0,,0,0,0,0.0,0,0
De'von Hall,5246,S,1,IND,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Russell Allen,5263,LB,13,JAX,317,14,184,119,57.5,52.5,90.1,57.9,63.8,1,0,0,1,0,32,4,0,18,0,11,8,83,10.4,51,29,0,0,0,94.1,2,0
Jeremy Navarre,5268,ED,4,JAX,88,23,65,0,47.9,48.8,72.2,54.5,,1,0,0,1,0,5,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Julius Williams,5272,ED,10,JAX,155,73,59,23,43.1,45.9,73.9,45.8,56.1,0,0,0,0,0,7,0,0,4,0,2,2,4,2.0,1,3,1,0,0,118.8,0,0
Michael Bennett,5273,DI,7,TB,154,95,58,1,59.6,59.3,71.0,57.9,60.0,5,1,1,3,0,3,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Ashlee Palmer,5281,LB,9,BUF,131,4,94,33,56.5,47.0,59.0,55.9,76.4,0,0,0,0,0,9,0,1,5,0,2,2,12,6.0,4,7,0,0,0,91.7,0,0
Jamaal Westerman,5305,ED,13,NYJ,100,86,13,1,47.3,64.1,38.9,55.6,47.4,7,1,1,5,0,2,0,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Ramon Humber,5310,LB,5,IND,157,5,96,56,58.0,56.1,48.1,55.0,62.1,0,0,0,0,0,14,3,4,8,0,4,3,11,3.7,15,5,0,0,0,77.1,0,0
Jacob Lacey,5311,CB,15,IND,832,0,330,502,67.0,78.4,74.2,,63.3,0,0,0,0,0,67,8,8,16,0,93,56,564,10.1,143,45,2,3,6,71.3,2,0
Ryan Baker,5316,DI,4,MIA,13,8,5,0,70.2,54.5,70.7,80.2,,2,1,1,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Rico Murray,5344,S,1,CIN,22,0,21,1,57.2,56.1,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tom Nelson,5345,S,9,CIN,263,2,111,150,57.2,41.9,64.7,53.3,63.5,0,0,0,0,0,19,1,2,1,0,9,7,93,13.3,21,20,0,1,1,70.1,0,0
Dan Skuta,5349,ED,5,CIN,17,13,4,0,45.7,53.3,,51.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Reggie Walker,5351,LB,2,ARZ,47,4,21,22,64.3,64.6,76.5,54.8,62.9,0,0,0,0,0,4,0,0,1,0,4,4,33,8.3,37,17,0,0,0,101.0,0,0
Marcus Benard,5359,ED,6,CLV,110,98,12,0,65.6,56.3,76.3,65.1,76.5,13,4,4,5,0,3,2,0,5,0,0,0,0,,0,,0,0,0,0.0,1,0
James Holt,5364,ED,5,SD,14,8,5,1,53.5,57.1,,54.2,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
C.J. Spillman,5370,S,3,SD,102,4,18,80,46.8,72.6,27.2,70.2,44.0,2,0,0,2,0,5,2,2,2,0,5,3,120,40.0,80,84,1,0,0,143.8,0,0
Diyral Briggs,5373,LB,1,SF,4,4,0,0,54.7,,,55.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Cyril Obiozor,5394,ED,1,GB,13,9,2,2,64.1,60.7,70.5,60.6,61.0,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tim Jamison,5400,ED,6,HST,49,33,16,0,37.8,48.9,69.2,49.7,,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,1,1
Trevor Ford,5411,CB,2,GB,2,0,1,1,60.1,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Bruce Johnson,5418,CB,16,NYG,448,3,102,343,71.6,78.1,68.5,45.4,70.3,0,0,0,0,0,29,2,3,7,1,37,21,301,14.3,70,44,1,1,6,81.0,2,0
Bret Lockett,5421,S,1,NE,5,0,4,1,46.6,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Jonathan Casillas,5422,LB,3,NO,131,27,69,35,71.5,69.3,83.1,72.7,60.2,5,1,2,2,0,7,5,2,4,0,4,2,16,8.0,17,11,0,0,0,60.4,0,0
