player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Michael Adams,4192,CB,3,ARZ,30,1,11,18,75.0,67.6,76.4,59.1,74.5,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,1,0.0,0,0
Pago Togafau,4193,LB,2,ARZ,31,4,18,9,67.7,66.1,78.8,53.0,66.6,0,0,0,0,0,1,3,0,1,0,2,0,0,,0,,0,0,0,39.6,0,0
Gary Gibson,4232,DI,11,CAR,169,90,77,2,62.0,61.1,72.9,59.9,59.1,5,0,0,5,0,7,1,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Wilson,4244,ED,13,WAS,114,93,20,1,40.8,43.6,71.9,56.4,58.6,6,1,0,5,0,2,3,0,2,0,1,1,15,15.0,13,15,0,0,0,118.8,2,0
Deljuan Robinson,4249,DI,16,HST,277,140,134,3,76.4,81.2,75.8,61.2,59.4,6,0,0,6,0,19,4,0,16,1,1,1,9,9.0,3,9,0,0,0,104.2,0,0
Jyles Tucker,4259,ED,13,SD,529,317,163,49,55.5,52.3,64.2,60.0,52.1,25,6,2,17,1,23,5,2,19,0,8,7,36,5.1,25,11,0,0,0,85.4,1,0
Paul Oliver,4262,S,5,SD,61,0,12,49,72.0,56.4,50.4,,70.6,0,0,0,0,0,8,1,2,2,0,4,3,19,6.3,8,7,0,1,0,44.8,0,0
Akeem Jordan,4270,LB,8,PHI,343,47,142,154,67.7,68.6,84.8,46.9,70.8,0,0,0,0,0,40,3,1,23,0,25,18,124,6.9,84,17,0,0,0,82.8,0,0
Edgar Jones,4280,ED,2,BLT,10,9,1,0,61.9,60.0,67.4,60.8,,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kevis Coley,4311,LB,1,HST,3,0,2,1,28.2,60.5,,,60.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,1,1,1,0,0,118.8,0,0
Chris Long,4316,ED,16,STR,712,352,358,2,58.6,52.2,60.5,60.8,67.0,30,3,9,18,0,27,4,7,24,0,1,0,0,,0,,0,0,0,39.6,0,0
Glenn Dorsey,4319,DI,16,KC,808,420,385,3,58.7,63.6,68.8,49.3,58.4,7,1,1,5,1,42,6,2,34,1,0,0,0,,0,,0,0,0,0.0,0,0
Vernon Gholston,4320,ED,13,NYJ,164,103,42,19,52.7,48.1,72.4,53.2,65.2,7,0,1,6,0,1,1,0,0,0,1,1,5,5.0,4,5,0,0,0,87.5,0,0
Sedrick Ellis,4321,DI,13,NO,696,416,280,0,60.1,43.6,60.5,74.1,60.2,34,4,4,26,4,18,8,2,14,0,0,0,0,,0,,0,0,0,0.0,1,0
Derrick Harvey,4322,ED,16,JAX,590,347,236,7,48.2,39.9,41.2,60.1,60.2,28,4,4,20,0,14,0,3,15,0,5,3,70,23.3,66,36,0,1,0,64.6,2,0
Keith Rivers,4323,LB,7,CIN,324,20,192,112,63.5,53.4,63.4,50.5,79.7,0,0,0,0,0,29,7,4,20,0,13,6,47,7.8,43,13,0,1,0,23.6,0,0
Jerod Mayo,4324,LB,16,NE,859,38,379,442,58.5,57.0,90.0,58.6,58.9,5,0,2,3,0,92,12,4,35,1,62,44,449,10.2,235,29,2,0,3,102.2,1,0
Leodis McKelvin,4325,CB,14,BUF,461,0,153,308,51.1,31.8,42.1,,55.0,0,0,0,0,0,27,1,6,5,1,45,28,327,11.7,109,35,4,2,2,95.3,2,0
Dominique Rodgers-Cromartie,4330,CB,16,ARZ,793,0,317,476,72.8,38.4,54.6,,79.1,0,0,0,0,0,37,2,7,8,0,79,46,595,12.9,259,87,7,4,9,90.4,3,1
Aqib Talib,4334,CB,15,TB,356,1,86,269,72.6,51.5,51.0,57.3,74.3,0,0,0,0,0,14,3,3,4,0,31,16,207,12.9,36,39,2,4,5,54.8,1,0
Mike Jenkins,4339,CB,13,DAL,368,0,116,252,51.3,26.5,63.6,,57.8,0,0,0,0,0,18,0,2,5,0,47,28,320,11.4,151,34,3,1,4,92.5,1,1
Antoine Cason,4341,CB,16,SD,578,11,126,441,72.9,46.7,71.8,40.5,78.6,0,0,0,0,0,48,5,6,23,1,88,65,530,8.2,248,30,3,2,7,90.6,2,0
Lawrence Jackson,4342,ED,16,SEA,648,347,283,18,49.6,52.4,54.0,51.4,57.9,16,1,3,12,0,20,4,3,11,0,4,4,79,19.8,63,50,0,0,0,118.8,1,0
Kentwan Balmer,4343,DI,16,SF,183,72,111,0,50.7,54.5,72.3,51.0,60.0,0,0,0,0,1,5,2,0,3,0,0,0,0,,0,,0,0,0,0.0,1,0
Kenny Phillips,4345,S,16,NYG,535,25,137,373,68.0,86.6,74.5,86.5,58.2,5,0,2,3,1,45,5,3,16,0,31,23,265,11.5,74,45,2,1,3,107.6,1,0
Phillip Merling,4346,DI,16,MIA,469,321,141,7,49.6,55.3,76.2,55.3,57.7,15,1,3,11,1,18,2,1,10,0,2,1,11,11.0,15,11,0,1,0,27.1,3,0
Brandon Flowers,4349,CB,14,KC,813,10,365,438,60.8,30.0,65.0,90.9,66.5,4,0,1,3,1,59,2,8,18,2,76,46,491,10.7,222,70,1,2,6,72.9,1,0
Curtis Lofton,4351,LB,16,ATL,572,14,296,262,72.3,83.1,89.1,94.2,44.2,3,1,1,1,0,63,22,6,40,1,25,17,203,11.9,149,36,1,0,1,105.9,1,1
Tracy Porter,4354,CB,5,NO,325,6,109,210,71.4,52.1,61.1,65.3,73.0,1,1,0,0,0,23,1,3,7,0,41,27,357,13.2,152,67,2,1,3,99.3,0,0
Tyrell Johnson,4357,S,10,MIN,426,8,160,258,52.0,72.4,90.5,77.7,45.7,2,0,0,2,0,23,3,0,6,0,17,9,158,17.6,37,29,1,1,1,80.0,1,0
Jordan Dizon,4359,LB,10,DET,101,2,70,29,66.4,70.6,86.0,56.4,55.1,0,0,0,0,0,10,4,0,7,0,4,2,9,4.5,4,10,0,0,0,56.3,0,0
Trevor Laws,4361,DI,16,PHI,187,108,79,0,70.3,75.6,72.2,55.3,,2,0,0,2,0,8,1,0,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Calais Campbell,4364,DI,15,ARZ,181,90,91,0,56.0,56.9,65.9,50.6,69.3,2,0,1,1,0,18,1,2,11,1,0,0,0,,0,,0,0,0,0.0,0,0
Quentin Groves,4366,ED,16,JAX,268,171,95,2,52.2,55.1,74.2,59.7,70.7,14,3,3,8,1,6,1,1,8,1,0,0,0,,0,,0,0,0,0.0,5,1
Jason Jones,4368,DI,13,TEN,445,282,163,0,45.9,29.6,76.3,68.4,65.8,20,6,4,10,2,17,2,1,14,1,0,0,0,,0,,0,0,0,0.0,4,0
Patrick Lee,4374,CB,3,GB,26,0,4,22,56.4,60.0,72.5,,55.7,0,0,0,0,0,1,0,0,0,0,3,2,29,14.5,7,19,0,0,1,97.9,1,0
Terrence Wheatley,4376,CB,5,NE,77,0,25,52,67.6,55.5,76.7,,68.9,0,0,0,0,0,2,1,0,0,0,6,2,72,36.0,25,59,0,0,2,79.9,0,0
Terrell Thomas,4377,CB,11,NYG,350,14,78,258,61.5,47.8,61.1,73.6,61.4,4,0,3,1,0,26,3,4,8,0,33,21,262,12.5,74,54,2,1,2,95.8,0,0
Kendall Langford,4380,DI,16,MIA,499,270,229,0,56.7,55.2,77.5,59.0,62.3,15,2,1,12,4,26,2,0,24,0,0,0,0,,0,,0,0,0,0.0,2,0
Charles Godfrey,4381,S,16,CAR,1037,35,409,593,49.7,62.3,64.0,66.8,41.7,7,1,2,4,0,50,5,9,11,1,41,27,371,13.7,110,48,2,1,3,100.8,2,0
Chevis Jackson,4382,CB,16,ATL,464,17,110,337,63.2,43.0,72.3,60.9,65.3,3,0,1,2,0,26,4,2,4,0,42,24,263,11.0,127,31,0,1,4,65.9,1,0
Tavares Gooden,4385,LB,2,BLT,2,0,1,1,62.6,60.0,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Ellis,4386,ED,6,BUF,60,43,17,0,49.3,48.9,69.9,54.0,60.0,2,0,0,2,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Reggie Smith,4389,CB,1,SF,14,0,3,11,69.2,60.0,72.8,,69.3,0,0,0,0,0,1,0,0,1,0,4,2,5,2.5,1,4,0,0,0,56.3,0,0
Pat Sims,4391,DI,11,CIN,445,205,240,0,44.8,40.8,76.8,57.0,66.3,7,1,3,3,0,23,6,0,17,0,0,0,0,,0,,0,0,0,0.0,2,0
Antwaun Molden,4393,CB,4,HST,9,0,2,7,77.8,60.0,76.7,,76.1,0,0,0,0,0,1,0,0,1,0,1,1,-2,-2.0,-4,-2,0,0,0,79.2,0,0
DaJuan Morgan,4396,S,8,KC,126,0,78,48,37.3,68.3,59.8,,30.4,0,0,0,0,0,11,1,2,5,0,2,2,22,11.0,12,14,2,0,0,152.1,0,0
Tom Zbikowski,4400,S,7,BLT,34,8,10,16,63.2,68.1,27.0,66.0,55.7,2,0,1,1,0,1,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Andre Fluellen,4401,DI,8,DET,125,48,77,0,47.8,45.3,25.0,64.7,60.0,4,0,2,2,1,2,3,4,0,0,1,1,8,8.0,11,8,0,0,0,100.0,0,0
Marcus Harrison,4404,DI,16,CHI,421,232,188,1,52.6,45.3,75.7,59.6,62.9,9,2,3,4,2,17,3,1,14,0,0,0,0,,0,,0,0,0,0.0,0,0
Cliff Avril,4406,ED,15,DET,450,239,204,7,61.9,55.7,44.4,67.5,57.0,19,4,6,9,0,13,3,3,11,2,1,0,0,,0,,0,0,0,39.6,1,0
Philip Wheeler,4407,LB,10,IND,48,3,25,20,47.8,34.0,73.3,57.6,68.3,0,0,0,0,0,1,0,0,1,0,2,2,11,5.5,20,13,0,0,0,89.6,0,0
Tyvon Branch,4414,S,6,OAK,60,3,9,48,66.6,56.8,82.9,53.4,67.1,0,0,0,0,0,5,0,0,1,0,2,1,8,8.0,0,8,0,1,0,20.8,0,0
Jeremy Thompson,4416,ED,9,GB,159,84,75,0,37.2,39.0,69.9,51.1,60.0,3,0,1,2,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
William Hayes,4417,ED,8,TEN,207,133,73,1,70.8,54.0,55.0,73.8,67.0,16,1,3,12,1,9,0,1,5,1,0,0,0,,0,,0,0,0,0.0,1,0
Dwight Lowery,4427,CB,16,NYJ,742,7,250,485,67.6,62.7,76.7,67.9,66.6,2,0,0,2,1,54,3,4,15,5,87,53,613,11.6,191,60,8,1,13,108.1,5,0
Reggie Corner,4428,CB,9,BUF,166,2,24,140,78.4,76.8,85.7,88.8,75.0,2,0,0,2,0,17,1,0,6,1,25,15,165,11.0,65,27,0,0,3,79.6,0,0
Kenny Iwebema,4430,DI,11,ARZ,71,43,28,0,38.5,39.4,69.5,49.8,,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Quintin Demps,4431,S,7,PHI,73,7,23,43,63.4,71.2,82.5,59.2,59.4,2,1,0,1,0,4,0,0,3,0,5,3,31,10.3,18,20,0,0,1,77.9,0,0
Xavier Adibi,4432,LB,6,HST,287,18,116,153,51.7,35.7,58.2,59.8,66.6,2,0,1,1,0,24,5,4,8,0,21,19,154,8.1,83,33,0,0,0,97.2,0,0
Jack Williams,4433,CB,6,DEN,82,2,27,53,55.1,31.3,63.7,90.7,54.9,2,0,0,2,0,9,1,1,3,0,10,9,94,10.4,20,17,0,0,0,105.8,0,0
Craig Steltz,4434,S,7,CHI,129,6,48,75,56.8,62.1,85.1,47.2,57.6,0,0,0,0,0,7,0,0,3,0,5,3,85,28.3,21,33,0,1,0,64.6,0,0
Red Bryant,4435,DI,4,SEA,69,30,39,0,71.9,70.4,71.4,61.9,,2,0,0,2,0,6,0,0,6,0,0,0,0,,0,,0,0,0,0.0,0,0
Bryan Kehl,4437,LB,9,NYG,191,20,91,80,70.6,67.2,83.5,61.8,70.0,2,1,0,1,0,23,4,1,11,0,5,3,17,5.7,10,8,0,1,0,26.7,0,0
Justin Tryon,4438,CB,5,WAS,20,0,0,20,69.7,,,,69.9,0,0,0,0,0,0,0,0,0,0,1,1,8,8.0,3,8,0,0,0,100.0,0,0
Keenan Burton,4442,WR,2,STR,2,0,0,2,63.1,,75.2,,62.5,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Wilhite,4443,CB,12,NE,336,5,114,217,49.5,71.6,60.9,45.6,47.9,0,0,0,0,0,20,2,3,5,0,40,27,325,12.0,122,28,1,1,1,90.1,1,0
Stanford Keglar,4448,LB,2,TEN,40,1,20,19,67.7,70.2,76.6,59.5,60.6,0,0,0,0,0,3,0,0,1,0,2,2,14,7.0,3,9,0,0,0,95.8,0,0
Brandon Carr,4454,CB,16,KC,1013,2,452,559,41.5,37.7,68.4,74.6,41.8,1,0,0,1,0,67,1,7,14,0,95,63,754,12.0,239,51,2,2,3,88.7,2,0
Zackary Bowman,4456,CB,1,CHI,19,0,4,15,92.5,60.0,72.5,,92.3,0,0,0,0,0,1,0,0,0,0,2,0,0,,0,,0,1,0,0.0,0,0
Orlando Scandrick,4457,CB,14,DAL,381,4,59,318,73.1,72.1,34.9,64.5,74.4,1,1,0,0,0,24,0,5,10,0,45,27,257,9.5,84,25,1,0,4,83.3,2,0
Jason Shirley,4459,DI,3,CIN,29,10,19,0,57.0,67.1,69.6,55.8,,0,0,0,0,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Frank Okam,4465,DI,5,HST,74,31,41,2,44.2,37.6,41.3,69.7,58.3,3,0,0,3,0,3,1,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Letroy Guion,4466,DI,2,MIN,11,9,2,0,55.3,60.0,,54.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Matthew Slater,4467,WR,1,NE,12,1,1,10,63.2,60.0,75.2,57.9,63.5,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Kroy Biermann,4468,ED,14,ATL,283,182,101,0,62.2,55.5,75.0,64.2,61.7,19,2,2,15,0,10,1,2,10,0,0,0,0,,0,,0,0,0,0.0,1,0
Marcus Howard,4475,ED,8,IND,66,46,20,0,66.9,60.5,72.5,60.9,63.9,4,1,3,0,0,3,1,0,4,1,0,0,0,,0,,0,0,0,0.0,0,0
Erik Walden,4481,LB,1,MIA,1,1,0,0,59.6,,,59.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Trevor Scott,4483,ED,15,OAK,231,149,82,0,50.1,37.3,48.2,66.3,59.5,14,5,0,9,0,5,1,2,8,1,0,0,0,,0,,0,0,0,0.0,2,0
Dominique Barber,4487,S,6,HST,65,5,8,52,71.7,50.3,41.2,79.7,69.5,2,1,0,1,0,2,0,1,2,0,5,2,22,11.0,22,18,0,0,1,53.8,0,0
Geno Hayes,4489,LB,3,TB,36,4,10,22,63.1,63.8,79.0,55.0,62.9,0,0,0,0,0,4,0,0,0,0,6,3,30,10.0,18,12,0,0,1,64.6,0,0
Corey Lynch,4491,S,6,CIN,17,2,3,12,75.5,60.5,80.1,53.9,73.0,0,0,0,0,0,3,0,0,0,0,1,0,0,,0,,0,1,0,0.0,0,0
Kareem Moore,4494,S,7,WAS,66,4,17,45,56.1,64.9,83.1,48.5,56.4,0,0,0,0,0,4,1,0,0,0,2,1,6,6.0,3,6,0,0,0,56.3,0,0
Nick Hayden,4495,DI,2,CAR,43,24,18,1,52.2,47.3,69.8,65.3,59.5,2,0,2,0,0,2,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Spencer Larsen,4497,FB,3,DEN,105,0,63,42,69.9,80.9,88.4,,50.3,0,0,0,0,0,12,2,0,7,0,5,4,27,6.8,8,9,1,0,0,128.8,0,0
Chris Harrington,4499,ED,1,CIN,9,6,0,3,83.8,,,55.1,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Ahtyba Rubin,4504,DI,11,CLV,116,41,74,1,72.0,69.4,75.7,64.2,60.0,2,0,0,2,0,9,3,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Andy Studebaker,4517,ED,2,KC,4,3,1,0,58.0,60.0,,56.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Haruki Nakamura,4520,S,15,BLT,65,5,9,51,70.7,62.2,78.6,65.6,67.3,2,0,1,1,0,3,0,0,1,0,1,1,10,10.0,4,10,0,0,0,108.3,0,0
Brian Johnston,4524,ED,9,KC,132,81,51,0,31.0,35.9,67.4,45.7,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Landon Cohen,4530,DI,4,DET,42,18,22,2,60.6,60.3,69.8,61.0,59.2,1,0,0,1,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Barrett,4534,S,5,DEN,237,8,112,117,54.8,30.2,66.0,55.3,68.0,1,0,0,1,0,12,4,2,4,0,13,6,63,10.5,31,24,0,1,1,28.7,0,0
Hilee Taylor,4535,ED,9,CAR,75,57,12,6,61.8,50.1,28.4,64.6,63.9,7,1,4,2,0,3,0,1,2,0,1,1,4,4.0,1,4,0,0,0,83.3,0,0
Chris Chamberlain,4542,LB,2,STR,9,1,8,0,67.6,65.9,74.2,59.2,,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Alex Hall,4545,ED,16,CLV,271,98,132,41,54.8,42.0,44.8,72.1,55.8,13,3,4,6,0,13,0,2,10,1,7,5,36,7.2,21,11,0,0,0,83.0,1,0
Rob Jackson,4556,ED,3,WAS,14,14,0,0,49.1,,,50.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Lionel Dotson,4559,ED,2,MIA,19,12,7,0,42.8,45.9,,54.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Chris Horton,4563,S,14,WAS,591,42,226,323,63.3,70.4,71.7,61.9,58.1,4,1,3,0,0,56,9,7,23,0,23,14,170,12.1,66,29,2,3,1,73.0,2,0
David Vobora,4566,LB,5,STR,53,1,42,10,72.4,66.0,83.4,71.4,65.4,1,0,1,0,0,5,1,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Gary Guyton,4577,LB,14,NE,296,60,84,152,59.3,61.9,65.1,65.2,53.9,8,0,1,7,1,19,3,2,11,0,15,10,91,9.1,60,20,1,0,1,105.1,0,0
Wesley Woodyard,4583,LB,9,DEN,323,19,148,156,75.6,72.2,85.6,49.5,79.7,0,0,0,0,0,39,7,1,17,0,19,16,137,8.6,150,34,0,0,0,96.7,1,0
Patrick Bailey,4585,ED,2,PIT,9,0,5,4,64.0,62.2,69.9,,60.8,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0
Donovan Woods,4586,ED,2,PIT,9,4,2,3,61.9,60.0,,55.9,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
JoLonn Dunbar,4588,LB,2,NO,71,4,34,33,59.3,47.2,48.1,55.9,81.0,0,0,0,0,0,4,1,1,4,0,3,1,1,1.0,1,1,0,0,2,42.4,1,0
Vince Redd,4600,ED,3,NE,35,18,11,6,61.9,62.1,70.5,56.5,64.8,1,0,0,1,1,0,1,0,0,0,1,1,15,15.0,2,15,0,0,0,118.8,0,0
Elbert Mack,4624,CB,4,TB,42,0,2,40,84.3,60.0,80.0,,89.8,0,0,0,0,0,5,1,0,4,0,7,4,3,0.8,2,4,0,0,1,62.2,1,0
Curtis Gatewood,4627,LB,1,KC,3,0,3,0,60.6,60.1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Simeon Castille,4631,CB,5,CIN,80,7,16,57,53.1,43.3,80.3,43.6,58.0,0,0,0,0,0,5,2,0,3,0,9,8,80,10.0,31,15,0,0,1,103.7,2,0
Husain Abdullah,4652,S,1,MIN,6,0,1,5,61.3,60.0,,,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Erin Henderson,4656,LB,2,MIN,8,0,3,5,70.5,62.9,76.2,,67.9,0,0,0,0,0,3,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Foster,4686,DI,13,IND,436,211,224,1,40.9,41.0,77.6,58.4,59.3,10,1,2,7,1,30,2,2,22,0,1,1,5,5.0,2,5,0,0,0,87.5,4,1
Curtis Johnson,4688,ED,6,IND,50,36,14,0,60.7,66.8,67.4,55.3,,1,1,0,0,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jordan Senn,4690,LB,6,IND,54,0,15,39,59.1,47.9,67.4,,64.6,0,0,0,0,0,7,1,1,0,0,9,8,56,7.0,28,12,0,0,0,92.6,0,0
Jamie Silva,4691,S,3,IND,47,0,14,33,59.3,66.6,50.4,,60.3,0,0,0,0,0,4,0,1,0,0,0,0,0,,0,,0,0,0,0.0,1,1
Derek Lokey,4722,DI,1,KC,2,1,1,0,60.2,60.0,,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Josh Bell,4733,CB,9,DEN,374,1,158,215,55.6,80.0,76.1,77.0,48.5,1,0,0,1,0,32,1,3,10,0,41,23,357,15.5,101,38,1,0,3,93.2,0,0
Maurice Leggett,4756,CB,8,KC,268,6,90,172,70.0,65.4,80.6,90.0,67.2,3,0,0,3,0,29,1,1,13,0,39,27,252,9.3,124,31,1,1,3,84.6,1,0
Lamar Divens,4757,DI,3,BLT,9,4,5,0,60.8,61.4,,57.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Wallace Gilberry,4763,ED,5,KC,59,35,24,0,48.5,47.3,69.2,55.4,,2,0,0,2,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Greyson Gunheim,4774,ED,3,OAK,15,8,7,0,57.9,53.9,68.1,63.8,,1,1,0,0,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Jameel McClain,4788,ED,7,BLT,81,52,15,14,61.5,55.3,75.7,60.9,62.8,4,3,0,1,0,3,0,0,5,0,2,1,14,14.0,3,14,0,0,0,72.9,0,0
Jesse Nading,4796,ED,6,HST,95,80,8,7,43.9,46.4,69.9,48.1,58.7,2,0,0,2,0,1,1,0,0,1,1,1,17,17.0,3,17,0,0,0,118.8,0,0
Brian Witherspoon,4815,CB,5,JAX,71,1,11,59,39.4,48.2,45.2,53.4,40.2,0,0,0,0,0,8,1,2,1,0,10,9,157,17.4,12,47,0,0,0,118.8,1,1
Weston Dacus,4819,LB,2,KC,27,1,16,10,43.6,68.2,35.7,58.9,31.4,0,0,0,0,0,3,0,2,1,0,1,1,23,23.0,19,23,0,0,0,118.8,0,0
Kyries Hebert,4846,S,9,CIN,140,4,66,70,45.0,60.5,75.3,68.6,43.3,1,0,0,1,0,8,5,2,1,0,5,5,44,8.8,16,17,1,0,0,142.9,0,0
