,draft_overall,draft_round,draft_year,player,position,school,conference,team_nfl,avg_grade,avg_pass_cmp,avg_pass_att,avg_pass_cmp_pct,avg_pass_yds,avg_pass_yds_per_att,avg_adj_pass_yds_per_att,avg_pass_td,avg_pass_int,avg_pass_rating,avg_rush_att,avg_rush_yds,avg_rush_yds_per_att,avg_rush_td,avg_rec,avg_rec_yds,avg_rec_yds_per_rec,avg_rec_td,avg_scrim_att,avg_scrim_yds,avg_scrim_yds_per_att,avg_scrim_td,avg_tackles_solo,avg_tackles_assists,avg_tackles_total,avg_tackles_loss,avg_sacks,avg_def_int,avg_def_int_yds,avg_def_int_yds_per_int,avg_def_int_td,avg_pass_defended,avg_fumbles_rec,avg_fumbles_rec_yds,avg_fumbles_rec_td,avg_fumbles_forced,avg_punt_ret,avg_punt_ret_yds,avg_punt_ret_yds_per_ret,avg_punt_ret_td,avg_kick_ret,avg_kick_ret_yds,avg_kick_ret_yds_per_ret,avg_kick_ret_td,final_year_pass_cmp,final_year_pass_att,final_year_pass_cmp_pct,final_year_pass_yds,final_year_pass_yds_per_att,final_year_adj_pass_yds_per_att,final_year_pass_td,final_year_pass_int,final_year_pass_rating,final_year_rush_att,final_year_rush_yds,final_year_rush_yds_per_att,final_year_rush_td,final_year_rec,final_year_rec_yds,final_year_rec_yds_per_rec,final_year_rec_td,final_year_scrim_att,final_year_scrim_yds,final_year_scrim_yds_per_att,final_year_scrim_td,final_year_tackles_solo,final_year_tackles_assists,final_year_tackles_total,final_year_tackles_loss,final_year_sacks,final_year_def_int,final_year_def_int_yds,final_year_def_int_yds_per_int,final_year_def_int_td,final_year_pass_defended,final_year_fumbles_rec,final_year_fumbles_rec_yds,final_year_fumbles_rec_td,final_year_fumbles_forced,final_year_punt_ret,final_year_punt_ret_yds,final_year_punt_ret_yds_per_ret,final_year_punt_ret_td,final_year_kick_ret,final_year_kick_ret_yds,final_year_kick_ret_yds_per_ret,final_year_kick_ret_td
248,249,7,2018,Logan Woodside,QB,Toledo,MAC,CIN,0.0,151.8,233.2,49.4,2102.8,6.56,7.0,18.6,5.0,119.28000000000002,29.2,17.6,0.76,0.8,0.0,0.0,0.0,0.0,29.2,17.6,0.76,0.8,0.8,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,411.0,64.2,3882.0,9.4,9.9,28.0,8.0,162.2,51.0,34.0,0.7,1.0,0.0,0.0,0.0,0.0,51.0,34.0,0.7,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,250,7,2018,Ryan Izzo,TE,Florida St.,ACC,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,190.25,12.45,1.5,13.5,190.25,12.45,1.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,317.0,15.9,3.0,20.0,317.0,15.9,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,251,7,2018,Justin Jackson,RB,Northwestern,Big Ten,LAC,77.2,0.25,0.25,25.0,3.0,3.0,8.0,0.25,0.0,132.7,285.5,1360.0,4.75,10.25,30.5,214.5,7.3500000000000005,0.25,316.0,1574.5,4.9750000000000005,10.5,1.25,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,12.0,12.0,32.0,1.0,0.0,530.8,287.0,1311.0,4.6,11.0,44.0,276.0,6.3,0.0,331.0,1587.0,4.8,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,253,7,2018,Auden Tate,WR,Florida St.,ACC,CIN,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,319.0,10.033333333333333,5.333333333333333,21.666666666666668,319.0,10.033333333333333,5.333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,548.0,13.7,10.0,40.0,548.0,13.7,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,255,7,2018,Austin Proehl,WR,North Carolina,ACC,BUF,0.0,0.25,0.5,25.0,2.0,2.0,2.0,0.0,0.0,41.8,0.5,1.0,1.0,0.0,22.75,316.25,13.95,1.25,23.25,317.25,13.525,1.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,19.25,9.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,337.0,16.0,1.0,21.0,337.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,9.8,0.0,0.0,0.0,0.0,0.0
255,256,7,2018,Trey Quinn,WR,SMU,American,WAS,0.0,0.3333333333333333,0.6666666666666666,16.666666666666668,11.333333333333334,5.666666666666667,-1.8333333333333333,0.0,0.3333333333333333,30.933333333333334,1.0,3.6666666666666665,1.8333333333333333,0.0,45.333333333333336,504.0,12.933333333333332,4.333333333333333,46.333333333333336,507.6666666666667,12.666666666666666,4.333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.666666666666667,3.1999999999999997,0.0,1.6666666666666667,37.666666666666664,7.533333333333334,0.0,1.0,2.0,50.0,34.0,17.0,-5.5,0.0,1.0,92.8,1.0,0.0,0.0,0.0,114.0,1236.0,10.8,13.0,115.0,1236.0,10.7,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,2.6,0.0,5.0,113.0,22.6,0.0
256,1,1,2017,Myles Garrett,DE,Texas A&M,SEC,CLE,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,20.0,47.0,15.666666666666666,10.333333333333334,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,1.6666666666666667,0.3333333333333333,0.0,0.0,2.3333333333333335,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,33.0,15.0,8.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,3,1,2017,Solomon Thomas,DE,Stanford,Pac-12,SFO,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,17.5,49.0,12.25,6.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,21.0,61.0,14.0,8.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,4,1,2017,Leonard Fournette,RB,LSU,SEC,JAX,67.9,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.33333333333334,1276.6666666666667,6.166666666666667,13.333333333333334,13.666666666666666,175.33333333333334,13.700000000000001,0.3333333333333333,219.0,1452.0,6.6000000000000005,13.666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,843.0,6.5,8.0,15.0,146.0,9.7,0.0,144.0,989.0,6.9,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,5,1,2017,Corey Davis,WR,West. Michigan,MAC,TEN,68.25,0.5,0.5,50.0,10.0,10.0,10.0,0.0,0.0,134.0,0.75,3.25,3.25,0.0,82.75,1319.5,15.925,13.0,83.5,1322.75,15.825,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,1500.0,15.5,19.0,98.0,1500.0,15.3,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,6,1,2017,Jamal Adams,S,LSU,SEC,NYJ,79.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,27.0,69.66666666666667,6.0,0.6666666666666666,1.6666666666666667,10.0,2.5,0.0,4.666666666666667,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,34.0,76.0,7.5,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,7,1,2017,Mike Williams,WR,Clemson,ACC,LAC,67.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-1.0,-1.0,0.0,44.285714285714285,681.5714285714286,15.171428571428573,5.857142857142857,44.42857142857143,680.5714285714286,15.114285714285714,5.857142857142857,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1361.0,13.9,11.0,98.0,1361.0,13.9,11.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,8,1,2017,Christian McCaffrey,RB,Stanford,Pac-12,CAR,78.45,0.6666666666666666,1.0,22.233333333333334,13.0,4.333333333333333,8.766666666666667,0.6666666666666666,0.0,131.96666666666667,210.66666666666666,1307.3333333333333,6.466666666666666,7.0,33.0,402.0,12.5,3.3333333333333335,243.66666666666666,1709.3333333333333,7.633333333333333,10.333333333333334,1.3333333333333333,1.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,1603.0,6.3,13.0,37.0,310.0,8.4,3.0,290.0,1913.0,6.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,9,1,2017,John Ross,WR,Washington,Pac-12,CIN,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.75,7.075,0.5,28.5,432.25,12.25,5.5,33.5,481.0,10.95,6.0,3.5,1.0,4.5,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,102.0,12.8,1.0,81.0,1150.0,14.2,17.0,89.0,1252.0,14.1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,10,1,2017,Patrick Mahomes,QB,Texas Tech,Big 12,KAN,93.2,214.25,337.25,46.5,2813.0,6.25,6.624999999999999,23.25,7.25,113.85,77.0,211.25,2.0,5.5,0.25,0.75,0.75,0.0,77.25,212.0,2.0,5.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,11,1,2017,Marshon Lattimore,CB,Ohio St.,Big Ten,NOR,80.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.5,22.5,0.5,0.0,2.0,30.5,7.65,0.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.0,41.0,1.0,0.0,4.0,61.0,15.3,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,12,1,2017,Deshaun Watson,QB,Clemson,ACC,HOU,75.35,271.3333333333333,402.3333333333333,67.56666666666666,3389.3333333333335,9.0,9.566666666666666,30.0,10.666666666666666,165.33333333333334,145.0,644.6666666666666,4.1000000000000005,8.666666666666666,0.0,0.0,0.0,0.0,145.0,644.6666666666666,4.1000000000000005,8.666666666666666,1.6666666666666667,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,579.0,67.0,4593.0,7.9,8.0,41.0,17.0,151.1,165.0,629.0,3.8,9.0,0.0,0.0,0.0,0.0,165.0,629.0,3.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,13,1,2017,Haason Reddick,LB,Temple,American,ARI,57.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,12.5,37.25,11.75,4.375,0.25,1.25,1.25,0.0,1.25,0.5,0.0,0.0,1.0,0.25,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,22.0,65.0,22.5,9.5,1.0,5.0,5.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,14,1,2017,Derek Barnett,DE,Tennessee,SEC,PHI,67.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.666666666666664,22.333333333333332,66.0,17.333333333333332,10.666666666666666,0.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,2.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,56.0,19.0,13.0,1.0,7.0,7.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,15,1,2017,Malik Hooker,S,Ohio St.,Big Ten,IND,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,17.5,42.0,2.75,0.25,3.5,90.5,12.95,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,31.0,74.0,5.5,0.5,7.0,181.0,25.9,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,16,1,2017,Marlon Humphrey,CB,Alabama,SEC,BAL,76.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,10.0,40.5,3.25,0.0,2.5,23.0,9.15,0.5,6.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,36.0,3.0,0.0,2.0,18.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,17,1,2017,Jonathan Allen,DE,Alabama,SEC,WAS,74.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,18.5,38.0,11.125,7.0,0.0,18.75,0.0,0.25,1.5,0.75,7.5,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,36.0,69.0,16.0,10.5,0.0,75.0,0.0,1.0,2.0,3.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,19,1,2017,O.J. Howard,TE,Alabama,SEC,TAM,75.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,431.5,15.875,1.75,28.5,431.5,15.875,1.75,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,595.0,13.2,3.0,45.0,595.0,13.2,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,21,1,2017,Jarrad Davis,LB,Florida,SEC,DET,52.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,23.75,50.25,5.0,1.375,0.25,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,31.0,60.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,22,1,2017,Charles Harris,OLB,Missouri,SEC,MIA,65.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,18.666666666666668,45.333333333333336,11.5,6.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,26.0,61.0,12.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,23,1,2017,Evan Engram,TE,Mississippi,SEC,NYG,69.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,580.0,14.149999999999999,3.75,40.5,580.0,14.149999999999999,3.75,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,926.0,14.2,8.0,65.0,926.0,14.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,24,1,2017,Gareon Conley,CB,Ohio St.,Big Ten,OAK,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.333333333333334,30.333333333333332,0.3333333333333333,0.16666666666666666,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,25,1,2017,Jabrill Peppers,S,Michigan,Big Ten,CLE,69.05,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,79.66666666666667,3.4,1.6666666666666667,3.3333333333333335,27.333333333333332,3.8000000000000003,0.0,18.333333333333332,107.0,3.9,1.6666666666666667,28.666666666666668,11.0,39.666666666666664,6.166666666666667,1.0,0.3333333333333333,3.6666666666666665,3.6666666666666665,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,13.0,170.0,10.733333333333334,0.3333333333333333,6.0,161.0,17.966666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,167.0,6.2,3.0,2.0,3.0,1.5,0.0,29.0,170.0,5.9,3.0,46.0,20.0,66.0,13.0,3.0,1.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,310.0,14.8,1.0,10.0,260.0,26.0,0.0
281,26,1,2017,Takkarist McKinley,DE,UCLA,Pac-12,ATL,64.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,6.333333333333333,33.0,9.333333333333334,5.333333333333333,0.0,0.0,0.0,0.0,3.3333333333333335,0.3333333333333333,0.0,0.0,2.0,0.3333333333333333,10.666666666666666,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,61.0,18.0,10.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,28,1,2017,Taco Charlton,DE,Michigan,Big Ten,DAL,63.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.75,22.75,7.0,4.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,13.5,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,29,1,2017,David Njoku,TE,Miami (FL),ACC,CLE,66.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,530.0,16.7,4.5,32.0,530.0,16.7,4.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,698.0,16.2,8.0,43.0,698.0,16.2,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,30,1,2017,T.J. Watt,OLB,Wisconsin,Big Ten,PIT,73.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,14.5,35.0,8.5,5.75,0.5,8.5,8.5,0.5,3.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,25.0,63.0,15.5,11.5,1.0,17.0,17.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
