,player,year,school,conference,team_year_url,class,pos,games,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_yds_per_att,adj_pass_yds_per_att,pass_td,pass_int,pass_rating,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,losses,rank,wins
5941,Amarlo Herrera,2014,Georgia,SEC,https://www.sports-reference.com/cfb/schools/georgia/2014.html,SR,LB,13,,,,,,,,,,,,,,,,,,,,,,44,71,115,10.0,3.0,1,0,0.0,0,1,1,,,1,,,,,,,,,3.0,14.0,10.0
5942,Obum Gwacham,2011,Oregon State,Pac-12,https://www.sports-reference.com/cfb/schools/oregon-state/2011.html,FR,WR,12,,,,,,,,,,,,,,8,147,18.4,0,8,147,18.4,0,2,0,2,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,9.0,99.0,3.0
5943,Obum Gwacham,2012,Oregon State,Pac-12,https://www.sports-reference.com/cfb/schools/oregon-state/2012.html,SO,WR,13,,,,,,,,,,,,,,2,12,6.0,1,2,12,6.0,1,0,1,1,0.0,0.0,0,0,,0,,,,,,,,,,,,,,4.0,28.0,9.0
5944,Obum Gwacham,2013,Oregon State,Pac-12,https://www.sports-reference.com/cfb/schools/oregon-state/2013.html,JR,WR,4,,,,,,,,,,0,0,,0,1,6,6.0,0,1,6,6.0,0,4,1,5,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,6.0,61.0,7.0
5945,Obum Gwacham,2014,Oregon State,Pac-12,https://www.sports-reference.com/cfb/schools/oregon-state/2014.html,SR,WR,12,,,,,,,,,,0,0,,0,0,0,,0,0,0,,0,17,11,28,5.5,4.0,0,0,,0,0,0,,,1,,,,,,,,,7.0,86.0,5.0
5946,Christian Ringo,2011,Louisiana,Sun Belt,https://www.sports-reference.com/cfb/schools/louisiana-lafayette/2011.html,FR,DL,8,,,,,,,,,,,,,,,,,,,,,,8,11,19,2.5,1.5,0,0,,0,0,0,,,0,,,,,,,,,4.0,28.0,9.0
5947,Christian Ringo,2012,Louisiana,Sun Belt,https://www.sports-reference.com/cfb/schools/louisiana-lafayette/2012.html,SO,DL,,,,,,,,,,,,,,,,,,,,,,,18,11,29,10.5,7.0,,,,,0,0,0,0,2,,,,,,,,,4.0,28.0,9.0
5948,Christian Ringo,2013,Louisiana,Sun Belt,https://www.sports-reference.com/cfb/schools/louisiana-lafayette/2013.html,JR,DL,10,,,,,,,,,,,,,,,,,,,,,,13,3,16,2.0,1.0,0,0,,0,2,1,,,0,,,,,,,,,4.0,28.0,9.0
5949,Christian Ringo,2014,Louisiana,Sun Belt,https://www.sports-reference.com/cfb/schools/louisiana-lafayette/2014.html,SR,DL,12,,,,,,,,,,,,,,,,,,,,,,36,9,45,20.5,11.5,0,0,,0,0,2,,,0,,,,,,,,,4.0,25.0,9.0
5950,Reshard Cliett,2011,South Florida,Big East,https://www.sports-reference.com/cfb/schools/south-florida/2011.html,FR,LB,9,,,,,,,,,,,,,,,,,,,,,,4,1,5,1.5,1.0,0,0,,0,1,0,,,0,,,,,,,,,7.0,77.0,5.0
5951,Reshard Cliett,2012,South Florida,Big East,https://www.sports-reference.com/cfb/schools/south-florida/2012.html,SO,LB,,,,,,,,,,,,,,,,,,,,,,,25,15,40,2.0,1.0,,,,,3,0,0,0,0,,,,,,,,,9.0,101.0,3.0
5952,Reshard Cliett,2013,South Florida,American,https://www.sports-reference.com/cfb/schools/south-florida/2013.html,JR,LB,10,,,,,,,,,,,,,,,,,,,,,,36,20,56,7.0,1.0,0,0,,0,3,0,,,0,,,,,,,,,10.0,107.0,2.0
5953,Reshard Cliett,2014,South Florida,American,https://www.sports-reference.com/cfb/schools/south-florida/2014.html,SR,LB,10,,,,,,,,,,,,,,,,,,,,,,27,6,33,5.5,4.0,0,0,,0,0,2,,,0,,,,,,,,,8.0,94.0,4.0
5954,Anthony Chickillo,2011,Miami (FL),ACC,https://www.sports-reference.com/cfb/schools/miami-fl/2011.html,FR,DL,12,,,,,,,,,,,,,,,,,,,,,,15,23,38,6.5,5.0,0,0,,0,0,1,,,1,,,,,,,,,6.0,65.0,6.0
5955,Anthony Chickillo,2012,Miami (FL),ACC,https://www.sports-reference.com/cfb/schools/miami-fl/2012.html,SO,DL,,,,,,,,,,,,,,,,,,,,,,,29,16,45,6.5,4.0,,,,,1,1,7,0,0,,,,,,,,,5.0,56.0,7.0
5956,Anthony Chickillo,2013,Miami (FL),ACC,https://www.sports-reference.com/cfb/schools/miami-fl/2013.html,JR,DL,13,,,,,,,,,,,,,,,,,,,,,,23,24,47,7.5,3.5,0,0,,0,2,0,,,0,,,,,,,,,4.0,28.0,9.0
5957,Anthony Chickillo,2014,Miami (FL),ACC,https://www.sports-reference.com/cfb/schools/miami-fl/2014.html,SR,DL,12,,,,,,,,,,,,,,,,,,,,,,20,21,41,3.5,2.0,0,0,,0,3,2,,,1,,,,,,,,,7.0,78.0,6.0
5958,Kennard Backman,2011,UAB,CUSA,https://www.sports-reference.com/cfb/schools/alabama-birmingham/2011.html,FR,TE,12,,,,,,,,,,,,,,6,43,7.2,0,6,43,7.2,0,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,9.0,99.0,3.0
5959,Kennard Backman,2012,UAB,CUSA,https://www.sports-reference.com/cfb/schools/alabama-birmingham/2012.html,SO,TE,12,,,,,,,,,,,,,,23,235,10.2,4,23,235,10.2,4,,,,,,0,0,,0,,,,,,,,,,,,,,9.0,101.0,3.0
5960,Kennard Backman,2013,UAB,CUSA,https://www.sports-reference.com/cfb/schools/alabama-birmingham/2013.html,JR,TE,11,,,,,,,,,,0,0,,0,28,302,10.8,2,28,302,10.8,2,1,1,2,0.0,0.0,0,0,,0,0,0,,,0,0,0,,0,2,14,7.0,0,10.0,107.0,2.0
5961,Kennard Backman,2014,UAB,CUSA,https://www.sports-reference.com/cfb/schools/alabama-birmingham/2014.html,SR,TE,12,,,,,,,,,,0,0,,0,39,399,10.2,3,39,399,10.2,3,1,0,1,0.0,0.0,0,0,,0,0,0,,,0,0,0,,0,0,0,,0,6.0,73.0,6.0
5962,Christian Covington,2012,Rice,CUSA,https://www.sports-reference.com/cfb/schools/rice/2012.html,FR,DL,,,,,,,,,,,,,,,,,,,,,,,26,17,43,8.0,5.0,,,,,1,0,0,0,1,,,,,,,,,6.0,58.0,7.0
5963,Christian Covington,2013,Rice,CUSA,https://www.sports-reference.com/cfb/schools/rice/2013.html,SO,DT,14,,,,,,,,,,,,,,,,,,,,,,38,21,59,11.5,4.0,0,0,,0,2,1,,,1,,,,,,,,,4.0,22.0,10.0
5964,Christian Covington,2014,Rice,CUSA,https://www.sports-reference.com/cfb/schools/rice/2014.html,JR,DT,6,,,,,,,,,,,,,,,,,,,,,,14,6,20,3.5,2.5,0,0,,0,1,1,,,0,,,,,,,,,5.0,37.0,8.0
5965,Rakeem Nunez-Roches,2012,Southern Mississippi,CUSA,https://www.sports-reference.com/cfb/schools/southern-mississippi/2012.html,SO,DL,,,,,,,,,,,,,,,,,,,,,,,22,15,37,6.0,1.0,,,,,1,0,0,0,1,,,,,,,,,12.0,124.0,0.0
5966,Rakeem Nunez-Roches,2013,Southern Mississippi,CUSA,https://www.sports-reference.com/cfb/schools/southern-mississippi/2013.html,JR,DL,2,,,,,,,,,,,,,,,,,,,,,,2,6,8,0.5,0.0,0,0,,0,0,0,,,0,,,,,,,,,11.0,116.0,1.0
5967,Rakeem Nunez-Roches,2014,Southern Mississippi,CUSA,https://www.sports-reference.com/cfb/schools/southern-mississippi/2014.html,JR,DL,11,,,,,,,,,,,,,,,,,,,,,,35,28,63,15.0,4.0,0,0,,0,0,0,,,1,,,,,,,,,9.0,105.0,3.0
5968,Hayes Pullard,2011,USC,Pac-12,https://www.sports-reference.com/cfb/schools/southern-california/2011.html,FR,LB,12,,,,,,,,,,,,,,,,,,,,,,47,34,81,6.5,4.0,0,0,,0,2,0,,,1,,,,,,,,,2.0,13.0,10.0
5969,Hayes Pullard,2012,USC,Pac-12,https://www.sports-reference.com/cfb/schools/southern-california/2012.html,SO,LB,13,,,,,,,,,,,,,,,,,,,,,,55,52,107,8.0,2.0,1,27,27.0,1,,,,,,,,,,,,,,6.0,58.0,7.0
5970,Hayes Pullard,2013,USC,Pac-12,https://www.sports-reference.com/cfb/schools/southern-california/2013.html,SR,LB,14,,,,,,,,,,,,,,,,,,,,,,42,50,92,5.5,0.0,1,0,0.0,0,6,0,,,0,,,,,,,,,4.0,22.0,10.0
5971,Hayes Pullard,2014,USC,Pac-12,https://www.sports-reference.com/cfb/schools/southern-california/2014.html,SR,LB,13,,,,,,,,,,,,,,,,,,,,,,53,41,94,5.0,0.0,1,19,19.0,0,7,1,,,0,,,,,,,,,4.0,25.0,9.0
5972,Bryce Hager,2011,Baylor,Big 12,https://www.sports-reference.com/cfb/schools/baylor/2011.html,FR,LB,13,,,,,,,,,,,,,,,,,,,,,,8,5,13,0.0,0.0,0,0,,0,0,0,,,1,0,0,,0,0,0,,0,3.0,18.0,10.0
5973,Bryce Hager,2012,Baylor,Big 12,https://www.sports-reference.com/cfb/schools/baylor/2012.html,SO,LB,,,,,,,,,,,,,,,,,,,,,,,72,52,124,9.5,4.0,,,,,1,0,0,0,2,0,0,,0,0,0,,0,5.0,43.0,8.0
5974,Bryce Hager,2013,Baylor,Big 12,https://www.sports-reference.com/cfb/schools/baylor/2013.html,JR,LB,9,,,,,,,,,,,,,,,,,,,,,,46,25,71,2.5,1.0,0,0,,0,3,1,91,1,0,0,0,,0,0,0,,0,2.0,9.0,11.0
5975,Bryce Hager,2014,Baylor,Big 12,https://www.sports-reference.com/cfb/schools/baylor/2014.html,SR,LB,13,,,,,,,,,,,,,,,,,,,,,,76,38,114,12.0,2.0,1,36,36.0,0,1,0,,,2,0,0,,0,1,12,12.0,0,2.0,8.0,11.0
5976,Martin Ifedi,2011,Memphis,CUSA,https://www.sports-reference.com/cfb/schools/memphis/2011.html,FR,DL,12,,,,,,,,,,,,,,,,,,,,,,9,4,13,1.0,1.0,0,0,,0,1,1,1,1,1,,,,,,,,,10.0,109.0,2.0
5977,Martin Ifedi,2012,Memphis,CUSA,https://www.sports-reference.com/cfb/schools/memphis/2012.html,SO,DL,,,,,,,,,,,,,,,,,,,,,,,13,33,46,11.0,7.5,,,,,0,0,0,0,2,,,,,,,,,8.0,87.0,4.0
5978,Martin Ifedi,2013,Memphis,American,https://www.sports-reference.com/cfb/schools/memphis/2013.html,JR,DL,12,,,,,,,,,,,,,,,,,,,,,,30,22,52,14.5,9.5,0,0,,0,1,1,,,1,,,,,,,,,9.0,98.0,3.0
5979,Martin Ifedi,2014,Memphis,American,https://www.sports-reference.com/cfb/schools/memphis/2014.html,SR,DL,8,,,,,,,,,,,,,,,,,,,,,,26,2,28,9.0,2.0,0,0,,0,2,1,,,0,,,,,,,,,3.0,14.0,10.0
5980,Ben Koyack,2011,Notre Dame,Ind,https://www.sports-reference.com/cfb/schools/notre-dame/2011.html,FR,TE,12,,,,,,,,,,,,,,1,5,5.0,0,1,5,5.0,0,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,5.0,35.0,8.0
5981,Ben Koyack,2012,Notre Dame,Ind,https://www.sports-reference.com/cfb/schools/notre-dame/2012.html,SO,TE,12,,,,,,,,,,,,,,3,39,13.0,0,3,39,13.0,0,,,,,,0,0,,0,,,,,,,,,,,,,,1.0,3.0,12.0
5982,Ben Koyack,2013,Notre Dame,Ind,https://www.sports-reference.com/cfb/schools/notre-dame/2013.html,SO,TE,5,,,,,,,,,,0,0,,0,10,171,17.1,3,10,171,17.1,3,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,0,0,,0,0,0,,0,4.0,28.0,9.0
5983,Ben Koyack,2014,Notre Dame,Ind,https://www.sports-reference.com/cfb/schools/notre-dame/2014.html,SR,TE,13,,,,,,,,,,0,0,,0,30,317,10.6,2,30,317,10.6,2,1,1,2,0.0,0.0,0,0,,0,0,0,,,0,0,0,,0,1,-3,-3.0,0,5.0,37.0,8.0
5984,Marcus Murphy,2010,Missouri,Big 12,https://www.sports-reference.com/cfb/schools/missouri/2010.html,FR,RB,12,,,,,,,,,,22,181,8.2,2,2,5,2.5,0,24,186,7.8,2,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,,,,,24,475,19.8,0,3.0,16.0,10.0
5985,Marcus Murphy,2012,Missouri,SEC,https://www.sports-reference.com/cfb/schools/missouri/2012.html,SO,RB,12,,,,,,,,,,46,251,5.5,1,9,22,2.4,0,55,273,5.0,1,1,0,1,0.0,0.0,0,0,,0,,,,,,27,374,13.9,3,19,458,24.1,1,7.0,78.0,5.0
5986,Marcus Murphy,2013,Missouri,SEC,https://www.sports-reference.com/cfb/schools/missouri/2013.html,JR,HB,14,,,,,,,,,,92,601,6.5,9,11,79,7.2,1,103,680,6.6,10,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,21,146,7.0,0,27,599,22.2,0,2.0,5.0,12.0
5987,Marcus Murphy,2014,Missouri,SEC,https://www.sports-reference.com/cfb/schools/missouri/2014.html,SR,HB,14,,,,,,,,,,177,924,5.2,4,28,212,7.6,1,205,1136,5.5,5,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,27,281,10.4,1,17,504,29.6,2,3.0,10.0,11.0
5988,Joey Iosefa,2011,Hawaii,WAC,https://www.sports-reference.com/cfb/schools/hawaii/2011.html,FR,RB,13,,,,,,,,,,110,548,5.0,7,20,122,6.1,1,130,670,5.2,8,1,0,1,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,7.0,68.0,6.0
5989,Joey Iosefa,2012,Hawaii,MWC,https://www.sports-reference.com/cfb/schools/hawaii/2012.html,SO,RB,8,1,3,33.3,50,16.7,16.7,0,0,173.3,125,463,3.7,1,19,153,8.1,1,144,616,4.3,2,2,0,2,0.0,0.0,0,0,,0,,,,,,,,,,,,,,9.0,101.0,3.0
5990,Joey Iosefa,2013,Hawaii,MWC,https://www.sports-reference.com/cfb/schools/hawaii/2013.html,JR,RB,5,1,1,100.0,1,1.0,21.0,1,0,438.4,126,590,4.7,5,10,87,8.7,1,136,677,5.0,6,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,11.0,116.0,1.0
5991,Joey Iosefa,2014,Hawaii,MWC,https://www.sports-reference.com/cfb/schools/hawaii/2014.html,SR,RB,6,2,3,66.7,20,6.7,13.3,1,0,232.7,151,617,4.1,8,11,76,6.9,0,162,693,4.3,8,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,9.0,104.0,4.0
5992,Kenny Hilliard,2011,LSU,SEC,https://www.sports-reference.com/cfb/schools/louisiana-state/2011.html,FR,RB,13,,,,,,,,,,62,336,5.4,8,3,13,4.3,1,65,349,5.4,9,0,1,1,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,1.0,1.0,13.0
5993,Kenny Hilliard,2012,LSU,SEC,https://www.sports-reference.com/cfb/schools/louisiana-state/2012.html,SO,RB,12,,,,,,,,,,82,464,5.7,6,3,21,7.0,0,85,485,5.7,6,,,,,,0,0,,0,,,,,,,,,,,,,,3.0,20.0,10.0
5994,Kenny Hilliard,2013,LSU,SEC,https://www.sports-reference.com/cfb/schools/louisiana-state/2013.html,JR,RB,12,,,,,,,,,,68,310,4.6,7,1,0,0.0,0,69,310,4.5,7,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,3.0,17.0,10.0
5995,Kenny Hilliard,2014,LSU,SEC,https://www.sports-reference.com/cfb/schools/louisiana-state/2014.html,SR,RB,11,,,,,,,,,,90,447,5.0,6,4,35,8.8,0,94,482,5.1,6,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,5.0,37.0,8.0
5996,Mark Nzeocha,2011,Wyoming,MWC,https://www.sports-reference.com/cfb/schools/wyoming/2011.html,FR,LB,10,,,,,,,,,,,,,,,,,,,,,,8,7,15,0.5,0.0,1,0,0.0,0,2,0,,,0,,,,,,,,,5.0,35.0,8.0
5997,Mark Nzeocha,2012,Wyoming,MWC,https://www.sports-reference.com/cfb/schools/wyoming/2012.html,SO,DB,,,,,,,,,,,,,,,,,,,,,,,19,13,32,0.0,0.0,0,0,,0,0,0,0,0,1,,,,,,,,,8.0,87.0,4.0
5998,Mark Nzeocha,2013,Wyoming,MWC,https://www.sports-reference.com/cfb/schools/wyoming/2013.html,JR,LB,7,,,,,,,,,,,,,,,,,,,,,,37,18,55,6.5,1.0,0,0,,0,1,0,,,1,,,,,,,,,7.0,82.0,5.0
5999,Mark Nzeocha,2014,Wyoming,MWC,https://www.sports-reference.com/cfb/schools/wyoming/2014.html,SR,LB,4,,,,,,,,,,,,,,,,,,,,,,21,14,35,2.0,2.0,0,0,,0,4,1,,,2,,,,,,,,,8.0,94.0,4.0
6000,Brian Mihalik,2011,Boston College,ACC,https://www.sports-reference.com/cfb/schools/boston-college/2011.html,FR,DL,8,,,,,,,,,,,,,,,,,,,,,,1,5,6,1.0,1.0,0,0,,0,2,0,,,0,,,,,,,,,8.0,91.0,4.0
6001,Brian Mihalik,2012,Boston College,ACC,https://www.sports-reference.com/cfb/schools/boston-college/2012.html,SO,DL,,,,,,,,,,,,,,,,,,,,,,,10,12,22,3.5,1.0,,,,,3,0,0,0,1,,,,,,,,,10.0,110.0,2.0
6002,Brian Mihalik,2013,Boston College,ACC,https://www.sports-reference.com/cfb/schools/boston-college/2013.html,JR,DE,12,,,,,,,,,,,,,,,,,,,,,,15,11,26,6.0,2.0,0,0,,0,1,1,,,1,,,,,,,,,6.0,61.0,7.0
6003,Brian Mihalik,2014,Boston College,ACC,https://www.sports-reference.com/cfb/schools/boston-college/2014.html,SR,DL,13,,,,,,,,,,,,,,,,,,,,,,16,15,31,5.5,4.5,1,21,21.0,0,2,0,,,0,,,,,,,,,6.0,58.0,7.0
6004,Mario Alford,2013,West Virginia,Big 12,https://www.sports-reference.com/cfb/schools/west-virginia/2013.html,JR,WR,9,,,,,,,,,,5,47,9.4,0,27,552,20.4,2,32,599,18.7,2,,,,,,,,,,,,,,,1,-2,-2.0,0,11,229,20.8,0,8.0,89.0,4.0
6005,Mario Alford,2014,West Virginia,Big 12,https://www.sports-reference.com/cfb/schools/west-virginia/2014.html,SR,WR,13,,,,,,,,,,2,14,7.0,0,65,945,14.5,11,67,959,14.3,11,,,,,,,,,,,,,,,2,-11,-5.5,0,26,743,28.6,2,6.0,58.0,7.0
6006,Gerod Holliman,2012,Louisville,Big East,https://www.sports-reference.com/cfb/schools/louisville/2012.html,FR,DB,6,,,,,,,,,,,,,,,,,,,,,,0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,9.0,11.0
6007,Gerod Holliman,2013,Louisville,American,https://www.sports-reference.com/cfb/schools/louisville/2013.html,SO,S,8,,,,,,,,,,,,,,,,,,,,,,13,3,16,1.0,0.0,0,0,,0,3,0,,,0,,,,,,,,,1.0,3.0,12.0
6008,Gerod Holliman,2014,Louisville,ACC,https://www.sports-reference.com/cfb/schools/louisville/2014.html,SO,S,12,,,,,,,,,,,,,,,,,,,,,,34,10,44,3.0,1.0,14,245,17.5,1,3,0,,,1,,,,,,,,,4.0,25.0,9.0
6009,Ifo Ekpre-Olomu,2011,Oregon,Pac-12,https://www.sports-reference.com/cfb/schools/oregon/2011.html,FR,DB,14,,,,,,,,,,,,,,,,,,,,,,23,11,34,0.5,0.0,0,0,,0,8,0,,,0,2,15,7.5,0,,,,,2.0,6.0,12.0
6010,Ifo Ekpre-Olomu,2012,Oregon,Pac-12,https://www.sports-reference.com/cfb/schools/oregon/2012.html,SO,DB,13,,,,,,,,,,,,,,,,,,,,,,44,19,63,0.0,0.0,4,54,13.5,1,,,,,,,,,,,,,,1.0,3.0,12.0
6011,Ifo Ekpre-Olomu,2013,Oregon,Pac-12,https://www.sports-reference.com/cfb/schools/oregon/2013.html,JR,CB,13,,,,,,,,,,,,,,,,,,,,,,54,30,84,5.0,0.0,3,0,0.0,0,6,0,,,1,0,0,,0,0,0,,0,2.0,9.0,11.0
6012,Ifo Ekpre-Olomu,2014,Oregon,Pac-12,https://www.sports-reference.com/cfb/schools/oregon/2014.html,SR,CB,13,,,,,,,,,,,,,,,,,,,,,,43,20,63,1.0,0.0,2,31,15.5,0,9,0,,,1,5,36,7.2,0,0,0,,0,2.0,5.0,13.0
6013,Ryan Murphy,2011,Oregon State,Pac-12,https://www.sports-reference.com/cfb/schools/oregon-state/2011.html,FR,DB,12,,,,,,,,,,,,,,,,,,,,,,20,9,29,0.5,0.0,1,0,0.0,0,3,0,,,0,,,,,,,,,9.0,99.0,3.0
6014,Ryan Murphy,2012,Oregon State,Pac-12,https://www.sports-reference.com/cfb/schools/oregon-state/2012.html,SO,DB,13,,,,,,,,,,,,,,,,,,,,,,37,30,67,2.5,0.0,2,6,3.0,0,,,,,,,,,,,,,,4.0,28.0,9.0
6015,Ryan Murphy,2013,Oregon State,Pac-12,https://www.sports-reference.com/cfb/schools/oregon-state/2013.html,JR,S,13,,,,,,,,,,,,,,,,,,,,,,43,31,74,8.0,1.5,3,78,26.0,1,0,1,,,1,0,0,,0,0,0,,0,6.0,61.0,7.0
6016,Ryan Murphy,2014,Oregon State,Pac-12,https://www.sports-reference.com/cfb/schools/oregon-state/2014.html,SR,S,12,,,,,,,,,,,,,,,,,,,,,,39,26,65,6.5,0.0,1,1,1.0,0,8,0,,,1,0,0,,0,13,295,22.7,1,7.0,86.0,5.0
6017,Xzavier Dickson,2011,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2011.html,FR,DL,7,,,,,,,,,,,,,,,,,,,,,,2,1,3,1.5,0.5,0,0,,0,0,0,,,0,0,0,,0,0,0,,0,1.0,3.0,12.0
6018,Xzavier Dickson,2012,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2012.html,SO,DL,14,,,,,,,,,,,,,,,,,,,,,,12,21,33,5.0,3.5,0,0,,0,,,,,,,,,,1,9,9.0,0,1.0,2.0,13.0
6019,Xzavier Dickson,2013,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2013.html,,LB,10,,,,,,,,,,,,,,,,,,,,,,6,7,13,2.0,1.0,0,0,,0,0,0,,,0,0,0,,0,1,14,14.0,0,2.0,9.0,11.0
6020,Xzavier Dickson,2014,Alabama,SEC,https://www.sports-reference.com/cfb/schools/alabama/2014.html,SR,LB,13,,,,,,,,,,,,,,,,,,,,,,32,10,42,12.5,9.0,0,0,,0,2,0,,,0,0,0,,0,2,7,3.5,0,2.0,6.0,12.0
6021,Rory Anderson,2011,South Carolina,SEC,https://www.sports-reference.com/cfb/schools/south-carolina/2011.html,FR,TE,13,,,,,,,,,,,,,,8,188,23.5,3,8,188,23.5,3,1,0,1,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,2.0,8.0,11.0
6022,Rory Anderson,2012,South Carolina,SEC,https://www.sports-reference.com/cfb/schools/south-carolina/2012.html,SO,TE,13,,,,,,,,,,,,,,14,271,19.4,5,14,271,19.4,5,,,,,,0,0,,0,,,,,,,,,,,,,,2.0,9.0,11.0
6023,Rory Anderson,2013,South Carolina,SEC,https://www.sports-reference.com/cfb/schools/south-carolina/2013.html,JR,TE,9,,,,,,,,,,0,0,,0,17,235,13.8,0,17,235,13.8,0,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,2.0,9.0,11.0
6024,Rory Anderson,2014,South Carolina,SEC,https://www.sports-reference.com/cfb/schools/south-carolina/2014.html,SR,TE,8,,,,,,,,,,0,0,,0,22,260,11.8,1,22,260,11.8,1,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,6.0,58.0,7.0
6025,Gerald Christian,2011,Florida,SEC,https://www.sports-reference.com/cfb/schools/florida/2011.html,SO,TE,7,,,,,,,,,,,,,,4,72,18.0,1,4,72,18.0,1,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,6.0,50.0,7.0
6026,Gerald Christian,2013,Louisville,American,https://www.sports-reference.com/cfb/schools/louisville/2013.html,JR,TE,12,,,,,,,,,,0,0,,0,28,426,15.2,4,28,426,15.2,4,0,0,0,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,1.0,3.0,12.0
6027,Gerald Christian,2014,Louisville,ACC,https://www.sports-reference.com/cfb/schools/louisville/2014.html,SR,TE,13,,,,,,,,,,0,0,,0,32,384,12.0,5,32,384,12.0,5,3,0,3,0.0,0.0,0,0,,0,0,0,,,0,,,,,,,,,4.0,25.0,9.0
6028,Jared Goff,2013,California,Pac-12,https://www.sports-reference.com/cfb/schools/california/2013.html,FR,QB,12,320,530,60.4,3508,6.6,6.4,18,10,123.4,59,-62,-1.1,1,1,-1,-1.0,0,60,-63,-1.1,1,,,,,,,,,,,,,,,,,,,,,,,11.0,116.0,1.0
6029,Jared Goff,2014,California,Pac-12,https://www.sports-reference.com/cfb/schools/california/2014.html,SO,QB,12,316,509,62.1,3973,7.8,8.6,35,7,147.6,55,-44,-0.8,0,0,0,,0,55,-44,-0.8,0,,,,,,,,,,,,,,,,,,,,,,,7.0,86.0,5.0
6030,Jared Goff,2015,California,Pac-12,https://www.sports-reference.com/cfb/schools/california/2015.html,JR,QB,13,341,529,64.5,4714,8.9,9.4,43,13,161.2,56,-8,-0.1,0,1,11,11.0,0,57,3,0.1,0,,,,,,,,,,,,,,,,,,,,,,,5.0,42.0,8.0
6031,Carson Wentz,2012,North Dakota State,MVC,,FR,QB,8,12,16,75.0,144,9.0,11.5,2,0,191.9,5,22,4.4,1,,,,,5,22,4.4,1,,,,,,,,,,,,,,,,,,,,,,,,,
6032,Carson Wentz,2013,North Dakota State,MVC,,SO,QB,11,22,30,73.3,209,7.0,7.6,1,0,142.9,10,70,7.0,0,,,,,10,70,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
6033,Carson Wentz,2014,North Dakota State,MVC,,JR,QB,16,228,358,63.7,3111,8.7,8.8,25,10,154.1,138,642,4.7,6,1,16,16.0,1,139,658,4.7,7,,,,,,,,,,,,,,,,,,,,,,,,,
6034,Carson Wentz,2015,North Dakota State,MVC,,SR,QB,7,130,208,62.5,1651,7.9,8.7,17,4,152.3,63,294,4.7,6,,,,,63,294,4.7,6,,,,,,,,,,,,,,,,,,,,,,,,,
6035,Joey Bosa,2013,Ohio State,Big Ten,https://www.sports-reference.com/cfb/schools/ohio-state/2013.html,FR,DL,11,,,,,,,,,,,,,,,,,,,,,,27,15,42,13.5,7.5,0,0,,0,1,1,,,0,,,,,,,,,2.0,5.0,12.0
6036,Joey Bosa,2014,Ohio State,Big Ten,https://www.sports-reference.com/cfb/schools/ohio-state/2014.html,SO,DL,15,,,,,,,,,,,,,,,,,,,,,,39,16,55,21.5,13.5,0,0,,0,1,1,4,1,4,,,,,,,,,1.0,1.0,14.0
6037,Joey Bosa,2015,Ohio State,Big Ten,https://www.sports-reference.com/cfb/schools/ohio-state/2015.html,JR,DL,12,,,,,,,,,,,,,,,,,,,,,,35,16,51,16.0,5.0,1,28,28.0,0,4,0,,,1,,,,,,,,,1.0,4.0,12.0
